model,batch_size,sequence_length,result
RoBERTa_base,32,16,0.0065
RoBERTa_base,32,32,0.0099
RoBERTa_base,32,64,0.0183
RoBERTa_base,32,128,0.0341
RoBERTa_base,32,256,0.0687
RoBERTa_base,32,512,0.1504
RoBERTa_large,1,1,0.0100
RoBERTa_large,1,2,0.0110
RoBERTa_large,1,4,0.0112
RoBERTa_large,1,8,0.0113
RoBERTa_large,1,16,0.0111
RoBERTa_large,1,32,0.0114
RoBERTa_large,1,64,0.0112
RoBERTa_large,1,128,0.0112
RoBERTa_large,1,256,0.0110
RoBERTa_large,1,512,0.0151
RoBERTa_large,2,1,0.0107
RoBERTa_large,2,2,0.0118
RoBERTa_large,2,4,0.0117
RoBERTa_large,2,8,0.0118
RoBERTa_large,2,16,0.0117
RoBERTa_large,2,32,0.0120
RoBERTa_large,2,64,0.0120
RoBERTa_large,2,128,0.0116
RoBERTa_large,2,256,0.0140
RoBERTa_large,2,512,0.0268
RoBERTa_large,4,1,0.0107
RoBERTa_large,4,2,0.0116
RoBERTa_large,4,4,0.0117
RoBERTa_large,4,8,0.0118
RoBERTa_large,4,16,0.0122
RoBERTa_large,4,32,0.0118
RoBERTa_large,4,64,0.0117
RoBERTa_large,4,128,0.0130
RoBERTa_large,4,256,0.0244
RoBERTa_large,4,512,0.0493
RoBERTa_large,8,1,0.0109
RoBERTa_large,8,2,0.0117
RoBERTa_large,8,4,0.0119
RoBERTa_large,8,8,0.0117
RoBERTa_large,8,16,0.0119
RoBERTa_large,8,32,0.0116
RoBERTa_large,8,64,0.0126
RoBERTa_large,8,128,0.0227
RoBERTa_large,8,256,0.0428
RoBERTa_large,8,512,0.0946
RoBERTa_large,16,1,0.0107
RoBERTa_large,16,2,0.0117
RoBERTa_large,16,4,0.0118
RoBERTa_large,16,8,0.0117
RoBERTa_large,16,16,0.0116
RoBERTa_large,16,32,0.0126
RoBERTa_large,16,64,0.0220
RoBERTa_large,16,128,0.0407
RoBERTa_large,16,256,0.0830
RoBERTa_large,16,512,0.1856
RoBERTa_large,32,1,0.0108
RoBERTa_large,32,2,0.0119
RoBERTa_large,32,4,0.0118
RoBERTa_large,32,8,0.0116
RoBERTa_large,32,16,0.0127
RoBERTa_large,32,32,0.0221
RoBERTa_large,32,64,0.0388
RoBERTa_large,32,128,0.0786
RoBERTa_large,32,256,0.1631
RoBERTa_large,32,512,0.3669
dist_bert,1,1,0.0027
dist_bert,1,2,0.0030
dist_bert,1,4,0.0031
dist_bert,1,8,0.0031
dist_bert,1,16,0.0031
dist_bert,1,32,0.0031
dist_bert,1,64,0.0031
dist_bert,1,128,0.0031
dist_bert,1,256,0.0030
dist_bert,1,512,0.0034
dist_bert,2,1,0.0030
dist_bert,2,2,0.0032
dist_bert,2,4,0.0032
dist_bert,2,8,0.0032
dist_bert,2,16,0.0032
dist_bert,2,32,0.0033
dist_bert,2,64,0.0032
dist_bert,2,128,0.0032
dist_bert,2,256,0.0036
dist_bert,2,512,0.0040
dist_bert,4,1,0.0029
dist_bert,4,2,0.0032
dist_bert,4,4,0.0032
dist_bert,4,8,0.0032
dist_bert,4,16,0.0032
dist_bert,4,32,0.0033
dist_bert,4,64,0.0032
dist_bert,4,128,0.0035
dist_bert,4,256,0.0037
dist_bert,4,512,0.0073
dist_bert,8,1,0.0029
dist_bert,8,2,0.0032
dist_bert,8,4,0.0032
dist_bert,8,8,0.0032
dist_bert,8,16,0.0032
dist_bert,8,32,0.0032
dist_bert,8,64,0.0035
dist_bert,8,128,0.0036
dist_bert,8,256,0.0068
dist_bert,8,512,0.0137
dist_bert,16,1,0.0029
dist_bert,16,2,0.0032
dist_bert,16,4,0.0032
dist_bert,16,8,0.0032
dist_bert,16,16,0.0031
dist_bert,16,32,0.0035
dist_bert,16,64,0.0035
dist_bert,16,128,0.0066
dist_bert,16,256,0.0124
dist_bert,16,512,0.0251
dist_bert,32,1,0.0030
dist_bert,32,2,0.0032
dist_bert,32,4,0.0032
dist_bert,32,8,0.0032
dist_bert,32,16,0.0035
dist_bert,32,32,0.0036
dist_bert,32,64,0.0065
dist_bert,32,128,0.0122
dist_bert,32,256,0.0232
dist_bert,32,512,0.0487
MiniLM,1,1,0.0051
MiniLM,1,2,0.0057
