model,batch_size,sequence_length,result
RoBERTa_large,2,64,2856
RoBERTa_large,2,128,2926
RoBERTa_large,2,256,3052
RoBERTa_large,2,512,4420
RoBERTa_large,4,1,2734
RoBERTa_large,4,2,2740
RoBERTa_large,4,4,2744
RoBERTa_large,4,8,2756
RoBERTa_large,4,16,2784
RoBERTa_large,4,32,2844
RoBERTa_large,4,64,2884
RoBERTa_large,4,128,3076
RoBERTa_large,4,256,3760
RoBERTa_large,4,512,6990
RoBERTa_large,8,1,2740
RoBERTa_large,8,2,2744
RoBERTa_large,8,4,2756
RoBERTa_large,8,8,2784
RoBERTa_large,8,16,2840
RoBERTa_large,8,32,2862
RoBERTa_large,8,64,3036
RoBERTa_large,8,128,3420
RoBERTa_large,8,256,5638
RoBERTa_large,8,512,12266
RoBERTa_large,16,1,2744
RoBERTa_large,16,2,2756
RoBERTa_large,16,4,2782
RoBERTa_large,16,8,2836
RoBERTa_large,16,16,2852
RoBERTa_large,16,32,2994
RoBERTa_large,16,64,3244
RoBERTa_large,16,128,4966
RoBERTa_large,16,256,9582
RoBERTa_large,16,512,22484
RoBERTa_large,32,1,2756
RoBERTa_large,32,2,2782
RoBERTa_large,32,4,2836
RoBERTa_large,32,8,2846
RoBERTa_large,32,16,2974
RoBERTa_large,32,32,3164
RoBERTa_large,32,64,4642
RoBERTa_large,32,128,8290
RoBERTa_large,32,256,17108
RoBERTa_large,32,512,42922
dist_bert,1,1,1548
dist_bert,1,2,1548
dist_bert,1,4,1548
dist_bert,1,8,1550
dist_bert,1,16,1552
dist_bert,1,32,1552
dist_bert,1,64,1558
dist_bert,1,128,1576
dist_bert,1,256,1620
dist_bert,1,512,1690
dist_bert,2,1,1548
dist_bert,2,2,1548
dist_bert,2,4,1550
dist_bert,2,8,1552
dist_bert,2,16,1552
dist_bert,2,32,1558
dist_bert,2,64,1570
dist_bert,2,128,1586
dist_bert,2,256,1630
dist_bert,2,512,1954
dist_bert,4,1,1548
dist_bert,4,2,1550
dist_bert,4,4,1552
dist_bert,4,8,1552
dist_bert,4,16,1556
dist_bert,4,32,1568
dist_bert,4,64,1578
dist_bert,4,128,1636
dist_bert,4,256,1826
dist_bert,4,512,2620
dist_bert,8,1,1550
dist_bert,8,2,1552
dist_bert,8,4,1552
dist_bert,8,8,1556
dist_bert,8,16,1568
dist_bert,8,32,1572
dist_bert,8,64,1648
dist_bert,8,128,1766
dist_bert,8,256,2356
dist_bert,8,512,3926
dist_bert,16,1,1552
dist_bert,16,2,1552
dist_bert,16,4,1556
dist_bert,16,8,1566
dist_bert,16,16,1570
dist_bert,16,32,1632
dist_bert,16,64,1752
dist_bert,16,128,2244
dist_bert,16,256,3426
dist_bert,16,512,6494
dist_bert,32,1,1550
dist_bert,32,2,1556
dist_bert,32,4,1566
dist_bert,32,8,1570
dist_bert,32,16,1630
dist_bert,32,32,1766
dist_bert,32,64,2160
dist_bert,32,128,3190
dist_bert,32,256,5486
dist_bert,32,512,11702
MiniLM,1,1,1350
MiniLM,1,2,1350
MiniLM,1,4,1350
MiniLM,1,8,1350
MiniLM,1,16,1350
MiniLM,1,32,1350
MiniLM,1,64,1350
MiniLM,1,128,1392
MiniLM,1,256,1430
MiniLM,1,512,1694
MiniLM,2,1,1350
MiniLM,2,2,1350
MiniLM,2,4,1350
MiniLM,2,8,1350
MiniLM,2,16,1350
MiniLM,2,32,1350
MiniLM,2,64,1384
MiniLM,2,128,1422
MiniLM,2,256,1574
MiniLM,2,512,2186
MiniLM,4,1,1350
MiniLM,4,2,1350
MiniLM,4,4,1350
MiniLM,4,8,1350
MiniLM,4,16,1350
MiniLM,4,32,1380
MiniLM,4,64,1404
MiniLM,4,128,1502
MiniLM,4,256,1930
MiniLM,4,512,3054
MiniLM,8,1,1350
MiniLM,8,2,1350
MiniLM,8,4,1350
MiniLM,8,8,1350
MiniLM,8,16,1378
MiniLM,8,32,1396
MiniLM,8,64,1476
MiniLM,8,128,1790
MiniLM,8,256,2562
MiniLM,8,512,4882
MiniLM,16,1,1350
MiniLM,16,2,1350
MiniLM,16,4,1350
MiniLM,16,8,1376
MiniLM,16,16,1392
MiniLM,16,32,1460
MiniLM,16,64,1722
MiniLM,16,128,2314
MiniLM,16,256,3874
MiniLM,16,512,8526
MiniLM,32,1,1350
MiniLM,32,2,1350
MiniLM,32,4,1376
MiniLM,32,8,1390
MiniLM,32,16,1450
MiniLM,32,32,1686
MiniLM,32,64,2174
MiniLM,32,128,3370
MiniLM,32,256,6506
MiniLM,32,512,15654
MiniLM_multilingual,1,1,1994
MiniLM_multilingual,1,2,1994
MiniLM_multilingual,1,4,1994
MiniLM_multilingual,1,8,1994
MiniLM_multilingual,1,16,2178
MiniLM_multilingual,1,32,2178
MiniLM_multilingual,1,64,2178
MiniLM_multilingual,1,128,2012
MiniLM_multilingual,1,256,2456
MiniLM_multilingual,1,512,2820
MiniLM_multilingual,2,1,1994
MiniLM_multilingual,2,2,1994
MiniLM_multilingual,2,4,1994
MiniLM_multilingual,2,8,2178
MiniLM_multilingual,2,16,2178
MiniLM_multilingual,2,32,2178
MiniLM_multilingual,2,64,2004
MiniLM_multilingual,2,128,2172
MiniLM_multilingual,2,256,2820
MiniLM_multilingual,2,512,4052
MiniLM_multilingual,4,1,1994
MiniLM_multilingual,4,2,1994
MiniLM_multilingual,4,4,2178
MiniLM_multilingual,4,8,2178
MiniLM_multilingual,4,16,2178
MiniLM_multilingual,4,32,2000
MiniLM_multilingual,4,64,2156
MiniLM_multilingual,4,128,2584
MiniLM_multilingual,4,256,3852
MiniLM_multilingual,4,512,6644
MiniLM_multilingual,8,1,1994
MiniLM_multilingual,8,2,2178
MiniLM_multilingual,8,4,2178
MiniLM_multilingual,8,8,2178
MiniLM_multilingual,8,16,1996
MiniLM_multilingual,8,32,2148
MiniLM_multilingual,8,64,2608
MiniLM_multilingual,8,128,3852
MiniLM_multilingual,8,256,6156
MiniLM_multilingual,8,512,11898
MiniLM_multilingual,16,1,2178
MiniLM_multilingual,16,2,2178
MiniLM_multilingual,16,4,2178
MiniLM_multilingual,16,8,1996
MiniLM_multilingual,16,16,2144
MiniLM_multilingual,16,32,2590
MiniLM_multilingual,16,64,3864
MiniLM_multilingual,16,128,5888
MiniLM_multilingual,16,256,10886
MiniLM_multilingual,16,512,22414
MiniLM_multilingual,32,1,2178
MiniLM_multilingual,32,2,2178
MiniLM_multilingual,32,4,1996
MiniLM_multilingual,32,8,2142
MiniLM_multilingual,32,16,2582
MiniLM_multilingual,32,32,3888
MiniLM_multilingual,32,64,5768
MiniLM_multilingual,32,128,10370
MiniLM_multilingual,32,256,20386
MiniLM_multilingual,32,512,43262
mBERT_cased,1,1,2250
mBERT_cased,1,2,2250
mBERT_cased,1,4,2254
mBERT_cased,1,8,2252
mBERT_cased,1,16,2254
mBERT_cased,1,32,2260
mBERT_cased,1,64,2272
mBERT_cased,1,128,2480
mBERT_cased,1,256,2304
mBERT_cased,1,512,2880
mBERT_cased,2,1,2250
mBERT_cased,2,2,2254
mBERT_cased,2,4,2252
mBERT_cased,2,8,2254
mBERT_cased,2,16,2260
mBERT_cased,2,32,2270
mBERT_cased,2,64,2474
mBERT_cased,2,128,2328
mBERT_cased,2,256,2468
mBERT_cased,2,512,3302
mBERT_cased,4,1,2254
mBERT_cased,4,2,2252
mBERT_cased,4,4,2254
mBERT_cased,4,8,2258
mBERT_cased,4,16,2270
mBERT_cased,4,32,2470
mBERT_cased,4,64,2312
mBERT_cased,4,128,2480
mBERT_cased,4,256,3034
mBERT_cased,4,512,5054
mBERT_cased,8,1,2252
mBERT_cased,8,2,2254
mBERT_cased,8,4,2258
mBERT_cased,8,8,2270
mBERT_cased,8,16,2466
mBERT_cased,8,32,2302
mBERT_cased,8,64,2504
mBERT_cased,8,128,3034
mBERT_cased,8,256,4534
mBERT_cased,8,512,8606
mBERT_cased,16,1,2254
mBERT_cased,16,2,2258
mBERT_cased,16,4,2268
mBERT_cased,16,8,2466
mBERT_cased,16,16,2296
mBERT_cased,16,32,2476
mBERT_cased,16,64,3046
mBERT_cased,16,128,4290
mBERT_cased,16,256,7586
mBERT_cased,16,512,15554
mBERT_cased,32,1,2258
mBERT_cased,32,2,2268
mBERT_cased,32,4,2466
mBERT_cased,32,8,2294
mBERT_cased,32,16,2468
mBERT_cased,32,32,2836
mBERT_cased,32,64,4170
mBERT_cased,32,128,7098
mBERT_cased,32,256,13538
mBERT_cased,32,512,29632
XLM-R_base,1,1,3018
XLM-R_base,1,2,3020
XLM-R_base,1,4,3016
XLM-R_base,1,8,3018
XLM-R_base,1,16,3020
XLM-R_base,1,32,3026
XLM-R_base,1,64,3408
XLM-R_base,1,128,3440
XLM-R_base,1,256,3070
XLM-R_base,1,512,3976
XLM-R_base,2,1,3020
XLM-R_base,2,2,3016
XLM-R_base,2,4,3018
XLM-R_base,2,8,3020
XLM-R_base,2,16,3026
XLM-R_base,2,32,3406
XLM-R_base,2,64,3432
XLM-R_base,2,128,3094
XLM-R_base,2,256,3362
XLM-R_base,2,512,4632
XLM-R_base,4,1,3016
XLM-R_base,4,2,3018
XLM-R_base,4,4,3020
XLM-R_base,4,8,3026
XLM-R_base,4,16,3404
XLM-R_base,4,32,3428
XLM-R_base,4,64,3078
XLM-R_base,4,128,3374
XLM-R_base,4,256,4632
XLM-R_base,4,512,7268
XLM-R_base,8,1,3018
XLM-R_base,8,2,3020
XLM-R_base,8,4,3024
XLM-R_base,8,8,3404
XLM-R_base,8,16,3426
XLM-R_base,8,32,3068
XLM-R_base,8,64,3398
XLM-R_base,8,128,4142
XLM-R_base,8,256,6760
XLM-R_base,8,512,12876
XLM-R_base,16,1,3020
XLM-R_base,16,2,3024
XLM-R_base,16,4,3404
XLM-R_base,16,8,3424
XLM-R_base,16,16,3062
XLM-R_base,16,32,3370
XLM-R_base,16,64,4154
XLM-R_base,16,128,6560
XLM-R_base,16,256,11860
XLM-R_base,16,512,23904
XLM-R_base,32,1,3026
XLM-R_base,32,2,3404
XLM-R_base,32,4,3424
XLM-R_base,32,8,3060
XLM-R_base,32,16,3362
XLM-R_base,32,32,4178
XLM-R_base,32,64,6560
XLM-R_base,32,128,11348
XLM-R_base,32,256,21888
XLM-R_base,32,512,46134
XLM-R_large,1,1,4292
XLM-R_large,1,2,4296
XLM-R_large,1,4,4294
XLM-R_large,1,8,4298
XLM-R_large,1,16,4304
XLM-R_large,1,32,4320
XLM-R_large,1,64,4844
XLM-R_large,1,128,4928
XLM-R_large,1,256,4426
XLM-R_large,1,512,5496
XLM-R_large,2,1,4296
XLM-R_large,2,2,4294
XLM-R_large,2,4,4298
XLM-R_large,2,8,4304
XLM-R_large,2,16,4318
XLM-R_large,2,32,4838
XLM-R_large,2,64,4906
XLM-R_large,2,128,4486
XLM-R_large,2,256,5004
XLM-R_large,2,512,6378
XLM-R_large,4,1,4294
XLM-R_large,4,2,4298
XLM-R_large,4,4,4304
XLM-R_large,4,8,4318
XLM-R_large,4,16,4836
XLM-R_large,4,32,4896
XLM-R_large,4,64,4444
XLM-R_large,4,128,5028
XLM-R_large,4,256,5810
XLM-R_large,4,512,10502
XLM-R_large,8,1,4298
XLM-R_large,8,2,4304
XLM-R_large,8,4,4316
XLM-R_large,8,8,4834
XLM-R_large,8,16,4890
XLM-R_large,8,32,4422
XLM-R_large,8,64,4598
XLM-R_large,8,128,5810
XLM-R_large,8,256,9150
XLM-R_large,8,512,18890
XLM-R_large,16,1,4304
XLM-R_large,16,2,4316
XLM-R_large,16,4,4834
XLM-R_large,16,8,4888
XLM-R_large,16,16,4412
XLM-R_large,16,32,4556
XLM-R_large,16,64,5344
XLM-R_large,16,128,8478
XLM-R_large,16,256,16226
XLM-R_large,16,512,35358
XLM-R_large,32,1,4316
XLM-R_large,32,2,4834
XLM-R_large,32,4,4886
XLM-R_large,32,8,4408
XLM-R_large,32,16,4534
XLM-R_large,32,32,5404
XLM-R_large,32,64,8154
XLM-R_large,32,128,14890
XLM-R_large,32,256,29982
XLM-R_large,32,512,N/A
GPT-2,1,1,1852
GPT-2,1,2,1852
GPT-2,1,4,1854
GPT-2,1,8,1858
GPT-2,1,16,1860
GPT-2,1,32,1870
GPT-2,1,64,1890
GPT-2,1,128,1938
GPT-2,1,256,1892
GPT-2,1,512,2330
GPT-2,2,1,1852
GPT-2,2,2,1854
GPT-2,2,4,1858
GPT-2,2,8,1860
GPT-2,2,16,1870
GPT-2,2,32,1890
GPT-2,2,64,1936
GPT-2,2,128,1930
GPT-2,2,256,2226
GPT-2,2,512,2930
GPT-2,4,1,1854
GPT-2,4,2,1858
GPT-2,4,4,1860
GPT-2,4,8,1870
GPT-2,4,16,1890
GPT-2,4,32,1932
GPT-2,4,64,1914
GPT-2,4,128,2188
GPT-2,4,256,2676
GPT-2,4,512,4420
GPT-2,8,1,1856
GPT-2,8,2,1864
GPT-2,8,4,1870
GPT-2,8,8,1888
GPT-2,8,16,1928
GPT-2,8,32,1904
GPT-2,8,64,2162
GPT-2,8,128,2556
GPT-2,8,256,3920
GPT-2,8,512,7426
GPT-2,16,1,1860
GPT-2,16,2,1870
GPT-2,16,4,1888
GPT-2,16,8,1928
GPT-2,16,16,1898
GPT-2,16,32,2128
GPT-2,16,64,2488
GPT-2,16,128,3676
GPT-2,16,256,6418
GPT-2,16,512,13340
