model,batch_size,sequence_length,result
Longformer_large,8,1024,3640
Longformer_large,8,2048,4972
Longformer_large,8,4096,7276
Longformer_large,16,1,3578
Longformer_large,16,2,3578
Longformer_large,16,4,3578
Longformer_large,16,8,3578
Longformer_large,16,16,3578
Longformer_large,16,32,3578
Longformer_large,16,64,3578
Longformer_large,16,128,3578
Longformer_large,16,256,3578
Longformer_large,16,512,3578
Longformer_large,16,1024,4826
Longformer_large,16,2048,7132
Longformer_large,16,4096,11874
Longformer_large,32,1,4732
Longformer_large,32,2,4732
Longformer_large,32,4,4732
Longformer_large,32,8,4732
Longformer_large,32,16,4732
Longformer_large,32,32,4732
Longformer_large,32,64,4732
Longformer_large,32,128,4732
Longformer_large,32,256,4732
Longformer_large,32,512,4732
Longformer_large,32,1024,6844
Longformer_large,32,2048,11586
Longformer_large,32,4096,21074
Transformer-XL,1,1,2298
Transformer-XL,1,2,2300
Transformer-XL,1,4,2298
Transformer-XL,1,8,2300
Transformer-XL,1,16,2302
Transformer-XL,1,32,2298
Transformer-XL,1,64,2340
Transformer-XL,1,128,2442
Transformer-XL,1,256,2682
Transformer-XL,1,512,3256
Transformer-XL,1,1024,4340
Transformer-XL,1,2048,6820
Transformer-XL,1,4096,10804
Transformer-XL,2,1,2300
Transformer-XL,2,2,2298
Transformer-XL,2,4,2300
Transformer-XL,2,8,2302
Transformer-XL,2,16,2298
Transformer-XL,2,32,2340
Transformer-XL,2,64,2442
Transformer-XL,2,128,2682
Transformer-XL,2,256,3262
Transformer-XL,2,512,4296
Transformer-XL,2,1024,6372
Transformer-XL,2,2048,11392
Transformer-XL,2,4096,19198
Transformer-XL,4,1,2338
Transformer-XL,4,2,2340
Transformer-XL,4,4,2342
Transformer-XL,4,8,2338
Transformer-XL,4,16,2414
Transformer-XL,4,32,2530
Transformer-XL,4,64,2756
Transformer-XL,4,128,3248
Transformer-XL,4,256,4306
Transformer-XL,4,512,6414
Transformer-XL,4,1024,10460
Transformer-XL,4,2048,22278
Transformer-XL,4,4096,36714
Transformer-XL,8,1,3156
Transformer-XL,8,2,3158
Transformer-XL,8,4,3154
Transformer-XL,8,8,3156
Transformer-XL,8,16,3280
Transformer-XL,8,32,3538
Transformer-XL,8,64,3918
Transformer-XL,8,128,4966
Transformer-XL,8,256,6920
Transformer-XL,8,512,11078
Transformer-XL,8,1024,19174
Transformer-XL,8,2048,42884
Transformer-XL,8,4096,N/A
Transformer-XL,16,1,4084
Transformer-XL,16,2,4080
Transformer-XL,16,4,4082
Transformer-XL,16,8,4086
Transformer-XL,16,16,4462
Transformer-XL,16,32,4842
Transformer-XL,16,64,5686
Transformer-XL,16,128,7766
Transformer-XL,16,256,11594
Transformer-XL,16,512,19920
Transformer-XL,16,1024,38768
Transformer-XL,16,2048,N/A
Transformer-XL,16,4096,N/A
Transformer-XL,32,1,5930
Transformer-XL,32,2,5932
Transformer-XL,32,4,5936
Transformer-XL,32,8,6072
Transformer-XL,32,16,6692
Transformer-XL,32,32,7586
Transformer-XL,32,64,9162
Transformer-XL,32,128,13314
Transformer-XL,32,256,20986
Transformer-XL,32,512,39750
Transformer-XL,32,1024,N/A
Transformer-XL,32,2048,N/A
Transformer-XL,32,4096,N/A
