model,batch_size,sequence_length,result
RoBERTa_base,32,16,0.0122
RoBERTa_base,32,32,0.0215
RoBERTa_base,32,64,0.0403
RoBERTa_base,32,128,0.0759
RoBERTa_base,32,256,0.1557
RoBERTa_base,32,512,0.3347
RoBERTa_large,1,1,0.0114
RoBERTa_large,1,2,0.0127
RoBERTa_large,1,4,0.0128
RoBERTa_large,1,8,0.0138
RoBERTa_large,1,16,0.0136
RoBERTa_large,1,32,0.0140
RoBERTa_large,1,64,0.0139
RoBERTa_large,1,128,0.0139
RoBERTa_large,1,256,0.0197
RoBERTa_large,1,512,0.0405
RoBERTa_large,2,1,0.0125
RoBERTa_large,2,2,0.0134
RoBERTa_large,2,4,0.0145
RoBERTa_large,2,8,0.0142
RoBERTa_large,2,16,0.0144
RoBERTa_large,2,32,0.0145
RoBERTa_large,2,64,0.0149
RoBERTa_large,2,128,0.0202
RoBERTa_large,2,256,0.0364
RoBERTa_large,2,512,0.0753
RoBERTa_large,4,1,0.0126
RoBERTa_large,4,2,0.0147
RoBERTa_large,4,4,0.0145
RoBERTa_large,4,8,0.0144
RoBERTa_large,4,16,0.0145
RoBERTa_large,4,32,0.0148
RoBERTa_large,4,64,0.0193
RoBERTa_large,4,128,0.0365
RoBERTa_large,4,256,0.0690
RoBERTa_large,4,512,0.1416
RoBERTa_large,8,1,0.0136
RoBERTa_large,8,2,0.0145
RoBERTa_large,8,4,0.0146
RoBERTa_large,8,8,0.0146
RoBERTa_large,8,16,0.0144
RoBERTa_large,8,32,0.0202
RoBERTa_large,8,64,0.0351
RoBERTa_large,8,128,0.0659
RoBERTa_large,8,256,0.1285
RoBERTa_large,8,512,0.2760
RoBERTa_large,16,1,0.0135
RoBERTa_large,16,2,0.0145
RoBERTa_large,16,4,0.0147
RoBERTa_large,16,8,0.0145
RoBERTa_large,16,16,0.0200
RoBERTa_large,16,32,0.0335
RoBERTa_large,16,64,0.0642
RoBERTa_large,16,128,0.1230
RoBERTa_large,16,256,0.2528
RoBERTa_large,16,512,0.5542
RoBERTa_large,32,1,0.0137
RoBERTa_large,32,2,0.0148
RoBERTa_large,32,4,0.0146
RoBERTa_large,32,8,0.0194
RoBERTa_large,32,16,0.0343
RoBERTa_large,32,32,0.0643
RoBERTa_large,32,64,0.1213
RoBERTa_large,32,128,0.2416
RoBERTa_large,32,256,0.5063
RoBERTa_large,32,512,1.0848
dist_bert,1,1,0.0031
dist_bert,1,2,0.0032
dist_bert,1,4,0.0034
dist_bert,1,8,0.0036
dist_bert,1,16,0.0035
dist_bert,1,32,0.0037
dist_bert,1,64,0.0038
dist_bert,1,128,0.0038
dist_bert,1,256,0.0040
dist_bert,1,512,0.0050
dist_bert,2,1,0.0032
dist_bert,2,2,0.0035
dist_bert,2,4,0.0037
dist_bert,2,8,0.0037
dist_bert,2,16,0.0047
dist_bert,2,32,0.0040
dist_bert,2,64,0.0040
dist_bert,2,128,0.0047
dist_bert,2,256,0.0052
dist_bert,2,512,0.0098
dist_bert,4,1,0.0033
dist_bert,4,2,0.0037
dist_bert,4,4,0.0037
dist_bert,4,8,0.0038
dist_bert,4,16,0.0039
dist_bert,4,32,0.0039
dist_bert,4,64,0.0040
dist_bert,4,128,0.0050
dist_bert,4,256,0.0091
dist_bert,4,512,0.0159
dist_bert,8,1,0.0035
dist_bert,8,2,0.0037
dist_bert,8,4,0.0039
dist_bert,8,8,0.0039
dist_bert,8,16,0.0039
dist_bert,8,32,0.0040
dist_bert,8,64,0.0049
dist_bert,8,128,0.0088
dist_bert,8,256,0.0145
dist_bert,8,512,0.0283
dist_bert,16,1,0.0034
dist_bert,16,2,0.0039
dist_bert,16,4,0.0039
dist_bert,16,8,0.0047
dist_bert,16,16,0.0039
dist_bert,16,32,0.0049
dist_bert,16,64,0.0086
dist_bert,16,128,0.0146
dist_bert,16,256,0.0266
dist_bert,16,512,0.0562
dist_bert,32,1,0.0043
dist_bert,32,2,0.0039
dist_bert,32,4,0.0039
dist_bert,32,8,0.0039
dist_bert,32,16,0.0049
dist_bert,32,32,0.0086
dist_bert,32,64,0.0141
dist_bert,32,128,0.0255
dist_bert,32,256,0.0524
dist_bert,32,512,0.1065
MiniLM,1,1,0.0054
MiniLM,1,2,0.0056
MiniLM,1,4,0.0062
MiniLM,1,8,0.0062
MiniLM,1,16,0.0064
MiniLM,1,32,0.0069
MiniLM,1,64,0.0071
