model,batch_size,sequence_length,result
RoBERTa_base,32,16,0.0433
RoBERTa_base,32,32,0.0751
RoBERTa_base,32,64,0.1432
RoBERTa_base,32,128,0.3070
RoBERTa_base,32,256,0.6312
RoBERTa_base,32,512,1.3790
RoBERTa_large,1,1,0.0425
RoBERTa_large,1,2,0.0438
RoBERTa_large,1,4,0.0440
RoBERTa_large,1,8,0.0457
RoBERTa_large,1,16,0.0455
RoBERTa_large,1,32,0.0465
RoBERTa_large,1,64,0.0458
RoBERTa_large,1,128,0.0446
RoBERTa_large,1,256,0.0705
RoBERTa_large,1,512,0.1319
RoBERTa_large,2,1,0.0424
RoBERTa_large,2,2,0.0445
RoBERTa_large,2,4,0.0479
RoBERTa_large,2,8,0.0465
RoBERTa_large,2,16,0.0471
RoBERTa_large,2,32,0.0458
RoBERTa_large,2,64,0.0467
RoBERTa_large,2,128,0.0682
RoBERTa_large,2,256,0.1200
RoBERTa_large,2,512,0.2440
RoBERTa_large,4,1,0.0426
RoBERTa_large,4,2,0.0469
RoBERTa_large,4,4,0.0468
RoBERTa_large,4,8,0.0484
RoBERTa_large,4,16,0.0463
RoBERTa_large,4,32,0.0422
RoBERTa_large,4,64,0.0672
RoBERTa_large,4,128,0.1167
RoBERTa_large,4,256,0.2251
RoBERTa_large,4,512,0.4700
RoBERTa_large,8,1,0.0436
RoBERTa_large,8,2,0.0480
RoBERTa_large,8,4,0.0460
RoBERTa_large,8,8,0.0478
RoBERTa_large,8,16,0.0472
RoBERTa_large,8,32,0.0672
RoBERTa_large,8,64,0.1127
RoBERTa_large,8,128,0.2154
RoBERTa_large,8,256,0.4317
RoBERTa_large,8,512,0.9584
RoBERTa_large,16,1,0.0440
RoBERTa_large,16,2,0.0466
RoBERTa_large,16,4,0.0459
RoBERTa_large,16,8,0.0479
RoBERTa_large,16,16,0.0676
RoBERTa_large,16,32,0.1116
RoBERTa_large,16,64,0.2105
RoBERTa_large,16,128,0.4119
RoBERTa_large,16,256,0.8778
RoBERTa_large,16,512,1.9104
RoBERTa_large,32,1,0.0437
RoBERTa_large,32,2,0.0460
RoBERTa_large,32,4,0.0467
RoBERTa_large,32,8,0.0677
RoBERTa_large,32,16,0.1149
RoBERTa_large,32,32,0.2094
RoBERTa_large,32,64,0.4039
RoBERTa_large,32,128,0.8370
RoBERTa_large,32,256,1.7524
RoBERTa_large,32,512,N/A
dist_bert,1,1,0.0149
dist_bert,1,2,0.0155
dist_bert,1,4,0.0148
dist_bert,1,8,0.0154
dist_bert,1,16,0.0153
dist_bert,1,32,0.0159
dist_bert,1,64,0.0160
dist_bert,1,128,0.0156
dist_bert,1,256,0.0187
dist_bert,1,512,0.0256
dist_bert,2,1,0.0147
dist_bert,2,2,0.0181
dist_bert,2,4,0.0177
dist_bert,2,8,0.0185
dist_bert,2,16,0.0177
dist_bert,2,32,0.0190
dist_bert,2,64,0.0168
dist_bert,2,128,0.0189
dist_bert,2,256,0.0242
dist_bert,2,512,0.0460
dist_bert,4,1,0.0145
dist_bert,4,2,0.0160
dist_bert,4,4,0.0184
dist_bert,4,8,0.0177
dist_bert,4,16,0.0188
dist_bert,4,32,0.0168
dist_bert,4,64,0.0167
dist_bert,4,128,0.0230
dist_bert,4,256,0.0430
dist_bert,4,512,0.0837
dist_bert,8,1,0.0173
dist_bert,8,2,0.0184
dist_bert,8,4,0.0161
dist_bert,8,8,0.0160
dist_bert,8,16,0.0164
dist_bert,8,32,0.0162
dist_bert,8,64,0.0224
dist_bert,8,128,0.0409
dist_bert,8,256,0.0774
dist_bert,8,512,0.1859
dist_bert,16,1,0.0171
dist_bert,16,2,0.0164
dist_bert,16,4,0.0187
dist_bert,16,8,0.0165
dist_bert,16,16,0.0181
dist_bert,16,32,0.0226
dist_bert,16,64,0.0405
dist_bert,16,128,0.0747
dist_bert,16,256,0.1712
dist_bert,16,512,0.3643
dist_bert,32,1,0.0167
dist_bert,32,2,0.0164
dist_bert,32,4,0.0165
dist_bert,32,8,0.0167
dist_bert,32,16,0.0226
dist_bert,32,32,0.0398
dist_bert,32,64,0.0725
dist_bert,32,128,0.1638
dist_bert,32,256,0.3345
dist_bert,32,512,0.7254
MiniLM,1,1,0.0241
MiniLM,1,2,0.0255
MiniLM,1,4,0.0267
MiniLM,1,8,0.0265
MiniLM,1,16,0.0266
MiniLM,1,32,0.0279
MiniLM,1,64,0.0279
MiniLM,1,128,0.0282
MiniLM,1,256,0.0301
MiniLM,1,512,0.0293
MiniLM,2,1,0.0251
MiniLM,2,2,0.0273
MiniLM,2,4,0.0279
MiniLM,2,8,0.0273
MiniLM,2,16,0.0283
MiniLM,2,32,0.0285
MiniLM,2,64,0.0294
MiniLM,2,128,0.0283
MiniLM,2,256,0.0301
MiniLM,2,512,0.0424
MiniLM,4,1,0.0260
MiniLM,4,2,0.0276
MiniLM,4,4,0.0273
MiniLM,4,8,0.0289
MiniLM,4,16,0.0288
MiniLM,4,32,0.0295
MiniLM,4,64,0.0287
MiniLM,4,128,0.0298
MiniLM,4,256,0.0347
MiniLM,4,512,0.0774
MiniLM,8,1,0.0261
MiniLM,8,2,0.0273
MiniLM,8,4,0.0282
MiniLM,8,8,0.0280
MiniLM,8,16,0.0286
MiniLM,8,32,0.0284
MiniLM,8,64,0.0290
MiniLM,8,128,0.0310
MiniLM,8,256,0.0638
MiniLM,8,512,0.1561
MiniLM,16,1,0.0260
MiniLM,16,2,0.0286
MiniLM,16,4,0.0312
MiniLM,16,8,0.0290
MiniLM,16,16,0.0282
MiniLM,16,32,0.0297
MiniLM,16,64,0.0292
MiniLM,16,128,0.0572
MiniLM,16,256,0.1280
MiniLM,16,512,0.3078
MiniLM,32,1,0.0270
MiniLM,32,2,0.0284
MiniLM,32,4,0.0292
MiniLM,32,8,0.0283
MiniLM,32,16,0.0297
MiniLM,32,32,0.0286
MiniLM,32,64,0.0533
MiniLM,32,128,0.1135
MiniLM,32,256,0.2512
MiniLM,32,512,0.6119
MiniLM_multilingual,1,1,0.0243
MiniLM_multilingual,1,2,0.0259
MiniLM_multilingual,1,4,0.0270
MiniLM_multilingual,1,8,0.0268
MiniLM_multilingual,1,16,0.0267
MiniLM_multilingual,1,32,0.0281
MiniLM_multilingual,1,64,0.0315
MiniLM_multilingual,1,128,0.0280
MiniLM_multilingual,1,256,0.0310
MiniLM_multilingual,1,512,0.0572
MiniLM_multilingual,2,1,0.0249
MiniLM_multilingual,2,2,0.0276
MiniLM_multilingual,2,4,0.0275
MiniLM_multilingual,2,8,0.0277
MiniLM_multilingual,2,16,0.0284
MiniLM_multilingual,2,32,0.0287
MiniLM_multilingual,2,64,0.0293
MiniLM_multilingual,2,128,0.0301
MiniLM_multilingual,2,256,0.0551
MiniLM_multilingual,2,512,0.0998
MiniLM_multilingual,4,1,0.0256
MiniLM_multilingual,4,2,0.0278
MiniLM_multilingual,4,4,0.0278
MiniLM_multilingual,4,8,0.0284
MiniLM_multilingual,4,16,0.0289
MiniLM_multilingual,4,32,0.0289
MiniLM_multilingual,4,64,0.0296
MiniLM_multilingual,4,128,0.0525
MiniLM_multilingual,4,256,0.0930
MiniLM_multilingual,4,512,0.1846
MiniLM_multilingual,8,1,0.0265
MiniLM_multilingual,8,2,0.0275
MiniLM_multilingual,8,4,0.0283
MiniLM_multilingual,8,8,0.0287
MiniLM_multilingual,8,16,0.0287
MiniLM_multilingual,8,32,0.0295
MiniLM_multilingual,8,64,0.0514
MiniLM_multilingual,8,128,0.0889
MiniLM_multilingual,8,256,0.1692
MiniLM_multilingual,8,512,0.3955
MiniLM_multilingual,16,1,0.0279
MiniLM_multilingual,16,2,0.0290
MiniLM_multilingual,16,4,0.0307
MiniLM_multilingual,16,8,0.0287
MiniLM_multilingual,16,16,0.0298
MiniLM_multilingual,16,32,0.0514
MiniLM_multilingual,16,64,0.0871
MiniLM_multilingual,16,128,0.1640
MiniLM_multilingual,16,256,0.3671
MiniLM_multilingual,16,512,N/A
MiniLM_multilingual,32,1,0.0271
MiniLM_multilingual,32,2,0.0287
MiniLM_multilingual,32,4,0.0288
MiniLM_multilingual,32,8,0.0320
MiniLM_multilingual,32,16,0.0521
MiniLM_multilingual,32,32,0.0858
MiniLM_multilingual,32,64,0.1605
MiniLM_multilingual,32,128,0.3530
MiniLM_multilingual,32,256,0.7325
MiniLM_multilingual,32,512,N/A
mBERT_cased,1,1,0.0267
mBERT_cased,1,2,0.0269
mBERT_cased,1,4,0.0261
mBERT_cased,1,8,0.0272
mBERT_cased,1,16,0.0277
mBERT_cased,1,32,0.0277
mBERT_cased,1,64,0.0281
mBERT_cased,1,128,0.0283
mBERT_cased,1,256,0.0374
mBERT_cased,1,512,0.0642
mBERT_cased,2,1,0.0261
mBERT_cased,2,2,0.0275
mBERT_cased,2,4,0.0281
mBERT_cased,2,8,0.0283
mBERT_cased,2,16,0.0287
mBERT_cased,2,32,0.0289
mBERT_cased,2,64,0.0288
mBERT_cased,2,128,0.0367
mBERT_cased,2,256,0.0608
mBERT_cased,2,512,0.1178
mBERT_cased,4,1,0.0263
mBERT_cased,4,2,0.0282
mBERT_cased,4,4,0.0281
mBERT_cased,4,8,0.0291
mBERT_cased,4,16,0.0286
mBERT_cased,4,32,0.0299
mBERT_cased,4,64,0.0360
mBERT_cased,4,128,0.0581
mBERT_cased,4,256,0.1109
mBERT_cased,4,512,0.2228
mBERT_cased,8,1,0.0263
mBERT_cased,8,2,0.0284
mBERT_cased,8,4,0.0284
mBERT_cased,8,8,0.0286
mBERT_cased,8,16,0.0290
mBERT_cased,8,32,0.0364
mBERT_cased,8,64,0.0575
mBERT_cased,8,128,0.1074
mBERT_cased,8,256,0.2084
mBERT_cased,8,512,0.4776
mBERT_cased,16,1,0.0269
mBERT_cased,16,2,0.0291
mBERT_cased,16,4,0.0295
mBERT_cased,16,8,0.0287
mBERT_cased,16,16,0.0364
mBERT_cased,16,32,0.0578
mBERT_cased,16,64,0.1046
mBERT_cased,16,128,0.2014
mBERT_cased,16,256,0.4474
mBERT_cased,16,512,0.9365
mBERT_cased,32,1,0.0274
mBERT_cased,32,2,0.0295
